,yyyymmxx,"螺纹钢（Φ16-25mm,HRB400）","线材（Φ6.5mm,HPB300）","普通中板（20mm,Q235）","热轧普通薄板（3mm,Q235）","无缝钢管（219*6,20#）",角钢（5#）,电解铜（1#）,铝锭（A00）,铅锭（1#）,锌锭（0#）,硫酸（98%）,烧碱(液碱，32%),甲醇（优等品）,纯苯（石油苯，工业级）,苯乙烯（一级品）,聚乙烯（LLDPE，7042）,聚丙烯（T30S）,聚氯乙烯（SG5）,顺丁胶（BR9000）,涤纶长丝（FDY150D/96F）,液化天然气（LNG）,液化石油气（LPG）,汽油（97#）,汽油（93#）,柴油（0#）,石蜡（58#半）,无烟煤（2号洗中块）,普通混煤（4500大卡）,山西大混（5000大卡）,山西优混（5500大卡）,大同混煤（5800大卡）,焦煤（1/3焦煤）,焦炭（二级冶金焦）,复合硅酸盐水泥（P.C 32.5袋装）,普通硅酸盐水泥（P.O 42.5散装）,浮法平板玻璃（4.8/5mm）,稻米（粳稻米）,小麦（国标三等）,玉米（黄玉米二等）,棉花（皮棉，白棉三级）,生猪（外三元）,大豆（黄豆）,豆粕（粗蛋白含量≥43%）,花生（油料花生米）,尿素（小颗料）,复合肥（硫酸钾复合肥）,农药(草甘膦，95%原药）,人造板（1220*2440*15mm）,纸浆（漂白化学浆）,瓦楞纸（高强）,"螺纹钢（Φ16-25mm,HRB400）_GR","线材（Φ6.5mm,HPB300）_GR","普通中板（20mm,Q235）_GR","热轧普通薄板（3mm,Q235）_GR","无缝钢管（219*6,20#）_GR",角钢（5#）_GR,电解铜（1#）_GR,铝锭（A00）_GR,铅锭（1#）_GR,锌锭（0#）_GR,硫酸（98%）_GR,烧碱(液碱，32%)_GR,甲醇（优等品）_GR,纯苯（石油苯，工业级）_GR,苯乙烯（一级品）_GR,聚乙烯（LLDPE，7042）_GR,聚丙烯（T30S）_GR,聚氯乙烯（SG5）_GR,顺丁胶（BR9000）_GR,涤纶长丝（FDY150D/96F）_GR,液化天然气（LNG）_GR,液化石油气（LPG）_GR,汽油（97#）_GR,汽油（93#）_GR,柴油（0#）_GR,石蜡（58#半）_GR,无烟煤（2号洗中块）_GR,普通混煤（4500大卡）_GR,山西大混（5000大卡）_GR,山西优混（5500大卡）_GR,大同混煤（5800大卡）_GR,焦煤（1/3焦煤）_GR,焦炭（二级冶金焦）_GR,复合硅酸盐水泥（P.C 32.5袋装）_GR,普通硅酸盐水泥（P.O 42.5散装）_GR,浮法平板玻璃（4.8/5mm）_GR,稻米（粳稻米）_GR,小麦（国标三等）_GR,玉米（黄玉米二等）_GR,棉花（皮棉，白棉三级）_GR,生猪（外三元）_GR,大豆（黄豆）_GR,豆粕（粗蛋白含量≥43%）_GR,花生（油料花生米）_GR,尿素（小颗料）_GR,复合肥（硫酸钾复合肥）_GR,农药(草甘膦，95%原药）_GR,人造板（1220*2440*15mm）_GR,纸浆（漂白化学浆）_GR,瓦楞纸（高强）_GR,黑色金属GR,有色金属GR,化工产品GR,石油天然气GR,煤炭GR,非金属建材GR,农产品GR,农业生产资料GR,林产品GR,总增长率50,总增长率9
225,20201202,4092.2,4293.5,4335.6,4597.9,4730.7,4152.8,58123.8,16735.4,14728.3,21783,374.2,469.3,2236.8,4416.8,7377.8,8282.4,8863.2,8713.1,11021.7,5775,5954.9,3590.4,6170.2,5921,5356.3,5741.7,900,539.5,612,659.8,681.8,1380,2148.5,479.3,442.3,2175.2,4019,2465.8,2534.4,15075.4,33.9,5023.3,3117.5,9371.4,1913.7,2290,27358.3,13737.7,4371.5,3743.8,0.023561781,0.018841508,0.048512696,0.054806148,0.050263082,0.02523083,0.015154717,0.001915778,-0.012186452,0.021089293,0.026893524,-0.01469662,0.080110097,-0.00730452,-0.094404006,0.0004711,-0.012577846,0.002254558,-0.04764497,0.062068966,0.263183573,0.053737563,0.03159901,0.032882686,0.024834976,0.013539276,0,0.051861961,0.044725162,0.02804612,0.024031241,0.001814882,0.025194446,-0.010324179,-0.005173189,0.045970379,-0.000571954,-0.003515862,-0.000157803,0.007552264,0.018018018,-0.004794453,0.00208936,-0.003752644,0.012861226,0,0.050977093,-0.022304304,0.053652775,0.004858147,0.036869341,0.006493334,-0.000482972,0.069962848,0.025079894,0.013916864,0.001858366,0.02127944,0.012068873,0.019663909,0.020782888
226,20201203,4358.4,4524.4,4688.7,4871.7,5129.6,4460.6,58290,16222.3,14535.8,21632.5,378.8,463.4,2348.2,4224.6,6603.1,8035.1,8595.9,7853.3,10447.8,5868.8,6477.2,3834.7,6221.3,5973.7,5349.6,5775,900,579.3,655.5,699.1,723.5,1380,2244.9,478,440.9,2327.3,4035.5,2461.4,2547.8,15203.4,34.9,5056.7,3291.8,9375,1923,2290,28425,13439.9,4583.1,3756.2,0.065050584,0.053778968,0.081442015,0.059548925,0.084321559,0.074118667,0.002859414,-0.03065956,-0.013070076,-0.006909058,0.012292892,-0.012571916,0.04980329,-0.043515667,-0.105004202,-0.029858495,-0.030158408,-0.098679001,-0.052070007,0.016242424,0.087709281,0.068042558,0.008281741,0.008900524,-0.001250863,0.005799676,0,0.073772011,0.071078431,0.059563504,0.061161631,0,0.044868513,-0.002712289,-0.003165272,0.069924605,0.004105499,-0.001784411,0.005287247,0.008490654,0.029498525,0.006649016,0.055910184,0.000384148,0.004859696,0,0.038989996,-0.021677573,0.048404438,0.003312143,0.06971012,-0.01194482,-0.029351909,0.029580486,0.044262596,0.027228889,0.013567608,0.014616564,0.010013002,0.016227319,0.018631393
227,20210101,4346.3,4500.1,4567.9,4670.1,5163.3,4397.9,58994,15667.7,14901.3,21556,385,462,2312.9,4430.2,6559.8,7940,8338.3,7309.3,10418,6015,6393.3,4241.9,6243,6004.2,5266.7,5775,900,666.5,742.5,786.5,811.5,1400,2370,480.1,437.7,2340.1,4074.8,2474.9,2675.9,15529.2,36.8,5112,3546.7,9433.7,1929.8,2290,28470,13751.3,4970.4,3805.2,-0.002776248,-0.005370878,-0.025764071,-0.041381858,0.006569713,-0.014056405,0.012077543,-0.034187507,0.025144815,-0.003536346,0.016367476,-0.003021148,-0.015032791,0.048667329,-0.006557526,-0.011835571,-0.029967775,-0.069270243,-0.002852275,0.024911396,-0.012953128,0.106188229,0.003488017,0.005105713,-0.015496486,0,0,0.150526497,0.132723112,0.12501788,0.121630961,0.014492754,0.055726313,0.004393305,-0.007257882,0.005499936,0.00973857,0.005484684,0.050278672,0.021429417,0.054441261,0.010935986,0.077434838,0.006261333,0.003536141,0,0.001583113,0.023169815,0.08450612,0.013045099,-0.013796625,-0.000125374,-0.004859113,0.014388724,0.090731867,0.014590418,0.029500595,0.001706418,0.040240345,0.018381158,0.019153029
228,20210102,4300.1,4418.4,4532.2,4622.3,5178.7,4408.4,58931.3,14949.4,14777,20770,385,456.5,2313.5,4510.4,6915.8,7893.6,8347.1,7152.9,11260,6121.9,6456.9,4359.5,6381.9,6147,5282.1,5799,915,763.8,839.8,883.8,908.8,1480,2497.9,480.4,434.2,2273.5,4086.3,2565.3,2853.9,15479.4,36.3,5295.4,4054.5,9525.4,2018.9,2290,28768.8,13907,5251.8,3888,-0.010629731,-0.018155152,-0.007815408,-0.010235327,0.002982589,0.002387503,-0.00106282,-0.045845912,-0.008341554,-0.036463166,0,-0.011904762,0.000259415,0.01810302,0.054269947,-0.005843829,0.001055371,-0.021397398,0.080821655,0.017772236,0.009947914,0.027723426,0.022248919,0.023783352,0.002924032,0.004155844,0.016666667,0.145986497,0.131043771,0.123712651,0.119901417,0.057142857,0.053966245,0.00062487,-0.007996345,-0.028460322,0.002822224,0.036526728,0.066519676,-0.003206862,-0.013586957,0.035876369,0.143175346,0.00972047,0.046170588,0,0.010495258,0.011322566,0.056615162,0.021759697,-0.006910921,-0.022928363,0.013313566,0.015130581,0.099075643,0.004533612,0.034730874,0.018888615,0.029899142,0.022550775,0.020636972
229,20210103,4294.6,4388.3,4508.5,4593.9,5175.4,4404.2,58720.9,14950.7,15253.6,20228.6,376.4,456,2229.9,4529.4,7040.1,8011.4,8544.5,7341.4,11287.9,5971.4,4707.4,3820.6,6487.1,6252.8,5265.3,5808.3,930,701.8,784.4,880.4,903.9,1505.7,2657.8,478.5,429.5,2159.6,4099.9,2554.7,2892.9,15435.1,34.5,5356.7,3925.2,9663.1,2070,2290,29314.3,13791.6,5540.1,4005.5,-0.00127904,-0.006812421,-0.005229248,-0.006144127,-0.000637226,-0.000952727,-0.003570259,8.70E-05,0.032252825,-0.026066442,-0.022337662,-0.00109529,-0.036135725,0.004212487,0.017973336,0.014923482,0.023648932,0.026352948,0.002477798,-0.024583871,-0.270950456,-0.123615093,0.016484119,0.017211648,-0.003180553,0.001603725,0.016393443,-0.081173082,-0.065968088,-0.003847024,-0.005391725,0.017364865,0.064013772,-0.003955037,-0.010824505,-0.050098966,0.003328194,-0.00413207,0.01366551,-0.002861868,-0.049586777,0.011576085,-0.031890492,0.014456086,0.025310813,0,0.018961514,-0.008297979,0.054895464,0.030221193,-0.003509131,0.000675771,0.000543643,-0.060407768,-0.020436935,-0.000216184,-0.005680666,0.014757442,0.025606226,-0.008464051,-0.005407511
230,20210201,4307.5,4398.5,4518.4,4589.8,5167.5,4385,57935.2,15298.1,15028.3,19895,375,438.3,2136.5,5057.5,7537.2,8087,8553.4,7464.2,11110,6416.7,4155.3,3647.9,6608.3,6367.5,5281.3,5808.3,950,558.3,626.7,726.7,748.3,1540,2722.3,475.5,424,2143.6,4102,2546.1,2878.8,15434.5,31.4,5356.7,3808.9,9675,2183.2,2290,29400,14075.2,5742.1,4029.9,0.003003772,0.002324363,0.002195852,-0.000892488,-0.001526452,-0.004359475,-0.013380245,0.02323637,-0.014770284,-0.016491502,-0.003719447,-0.038815789,-0.041885286,0.116593809,0.070609792,0.009436553,0.001041606,0.016727055,-0.015760239,0.074572127,-0.117283426,-0.045202324,0.018683233,0.018343782,0.003038763,0,0.021505376,-0.204474209,-0.201045385,-0.174579736,-0.172142936,0.022780102,0.024268192,-0.006269592,-0.012805588,-0.007408779,0.000512208,-0.003366344,-0.004874002,-3.89E-05,-0.089855072,0,-0.029629063,0.001231489,0.05468599,0,0.002923488,0.020563241,0.036461436,0.006091624,0.000124262,-0.005351415,0.018880018,-0.020403329,-0.117992798,-0.000553942,-0.015752457,0.019203159,0.021038767,-0.013394926,-0.011200859
231,20210202,4462.15,4557.7,4681.85,4774.35,5290.4,4584.2,63115.6,16151.4,15401.85,20859.5,387,435.9,2163.1,5760.25,8574.95,8547.45,9011.6,8075.45,12005.5,7010.85,3834.6,3687.75,6880,6635.65,5524.8,5898.3,950,509.65,570.6,656.1,683.65,1540,2684.15,472.55,420.9,2129.45,4100.75,2546.45,2893.5,15975.85,29.4,5369,3802.15,9675,2205.25,2333.75,29400,14903.25,6073.05,4129.95,0.035902496,0.036194157,0.036174309,0.040208724,0.023783261,0.045427594,0.089417142,0.055778169,0.024856438,0.048479517,0.032,-0.005475702,0.012450269,0.138952051,0.137683755,0.056937059,0.053569341,0.081890893,0.08060306,0.092594324,-0.077178543,0.010924093,0.041114961,0.042112289,0.046106072,0.015495067,0,-0.087139531,-0.089516515,-0.097151507,-0.086395831,0,-0.014013885,-0.006203996,-0.007311321,-0.006601045,-0.000304729,0.000137465,0.005106294,0.035074022,-0.063694268,0.00229619,-0.001772165,0,0.010099853,0.019104803,0,0.058830425,0.057635708,0.024826919,0.036281757,0.054632816,0.068120505,0.013095657,-0.060033897,-0.008532562,-0.002894649,0.009734886,0.047097684,0.018980154,0.017500244
232,20210203,4616.8,4716.9,4845.3,4958.9,5413.3,4783.4,68296,17004.7,15775.4,21824,399,433.5,2189.7,6463,9612.7,9007.9,9469.8,8686.7,12901,7605,3513.9,3727.6,7151.7,6903.8,5768.3,5988.3,950,461,514.5,585.5,619,1540,2646,469.6,417.8,2115.3,4099.5,2546.8,2908.2,16517.2,27.4,5381.3,3795.4,9675,2227.3,2377.5,29400,15731.3,6404,4230,0.03465818,0.034929899,0.034911413,0.038654477,0.023230758,0.043453602,0.082077965,0.052831334,0.02425358,0.046237925,0.031007752,-0.00550585,0.012297166,0.121999913,0.121021114,0.053869868,0.050845577,0.075692376,0.074590813,0.084747213,-0.083633234,0.010806047,0.039491279,0.04041051,0.044073994,0.015258634,0,-0.095457667,-0.09831756,-0.107605548,-0.094565933,0,-0.014213066,-0.006242726,-0.00736517,-0.006644908,-0.000304822,0.000137446,0.005080353,0.033885521,-0.068027211,0.002290929,-0.001775311,0,0.009998866,0.018746652,0,0.055561706,0.054494858,0.024225475,0.034973055,0.051350201,0.062056594,0.011067872,-0.065991118,-0.008616467,-0.003589137,0.00958184,0.04476068,0.016122284,0.015065946
233,20210301,4672,4783.9,4935.2,5009.3,5515.1,4875.6,66493.5,17223.3,15027.4,21398.8,462.5,436.4,2286.8,6576.9,9632,9148.3,9583,8528.1,13297.5,8065.6,3320,3875.6,7402.3,7157.5,6024.1,6294.6,950,466.6,530.3,603.4,633.4,1540,2511,465.7,416.1,2211.8,4097.5,2561.3,2915.2,16527.8,29.2,5442.5,3615.3,9612.5,2179.9,2401.6,29862.5,14813.4,6515,4231,0.011956333,0.014204244,0.018554063,0.010163544,0.018805535,0.019274993,-0.026392468,0.012855269,-0.047415596,-0.019483138,0.15914787,0.006689735,0.044343974,0.017623395,0.002007761,0.015586319,0.01195379,-0.018257796,0.030734052,0.060565417,-0.055180853,0.039703831,0.03504062,0.036747878,0.044345821,0.051149742,0,0.012147505,0.030709427,0.030572161,0.023263328,0,-0.051020408,-0.00830494,-0.004068933,0.045620007,-0.000487864,0.005693419,0.002406987,0.000641755,0.065693431,0.011372717,-0.047452179,-0.006459948,-0.021281372,0.010136698,0.015731293,-0.058348643,0.017332917,0.000236407,0.015493119,-0.020108983,0.033039452,0.025301173,0.016115403,-0.004443569,0.00392604,0.001528873,-0.013593106,0.011377162,0.006362045
234,20210302,4665.8,4795.1,4978.3,5045.1,5550.3,4932.7,66696,17516.9,14765.1,21710,490.7,443.9,2277.5,6415.3,8947.9,9164.3,9638.5,8921.2,13509.3,8103.6,3493.8,3917.8,7622.1,7377.3,6197.4,6802.6,950,485.4,555,635,660,1482.9,2297.4,460,413.5,2270.5,4095.5,2562.6,2849.6,16176.9,27.9,5427.6,3346.8,9556,2173.7,2425,30778.6,14601.4,6331.3,4216.3,-0.001327055,0.002341186,0.008733182,0.007146707,0.006382477,0.011711379,0.00304541,0.017046675,-0.017454783,0.014542872,0.060972973,0.017186068,-0.004066818,-0.024570846,-0.071023671,0.001748959,0.005791506,0.046094675,0.015927806,0.004711367,0.052349398,0.010888637,0.029693474,0.030709046,0.028767783,0.080704096,0,0.04029147,0.046577409,0.052369904,0.041995579,-0.037077922,-0.085065711,-0.012239639,-0.006248498,0.02653947,-0.000488103,0.000507555,-0.022502744,-0.021230896,-0.044520548,-0.002737712,-0.074267696,-0.005877763,-0.002844167,0.009743504,0.030677271,-0.014311367,-0.02819647,-0.003474356,0.005831313,0.004295044,0.005277202,0.038852072,0.024026073,-0.019253594,-0.021389738,0.012525536,-0.015327397,0.004513421,0.003870723
235,20210303,4775.4,4912.5,5162.9,5268.7,5614.4,5074.3,66101.6,17273.5,15111.9,21743.8,510,460.2,2238.2,6229.9,8526.2,8940.7,9426.5,8733.8,13607.2,7775,3707.3,3952.5,7557.5,7306.8,6045.4,7181.3,950,525.6,605,688.1,713.1,1440,2026,465.4,417.4,2279.5,4076.1,2538.1,2808.2,15565,26,5349.2,3299,9475,2199.3,2427.3,31800,13709.5,6161.6,4180.6,0.023490077,0.024483327,0.037080931,0.044320232,0.011548925,0.028706388,-0.008912079,-0.013895153,0.023487819,0.001556886,0.039331567,0.036719982,-0.017255763,-0.028899662,-0.047128376,-0.024399027,-0.021995124,-0.021006143,0.00724686,-0.040549879,0.061108249,0.008857012,-0.008475355,-0.009556342,-0.024526414,0.055669891,0,0.082818294,0.09009009,0.083622047,0.080454545,-0.0289298,-0.118133542,0.01173913,0.009431681,0.003963885,-0.004736906,-0.009560603,-0.014528355,-0.037825541,-0.068100358,-0.01444469,-0.0142823,-0.00847635,0.011777154,0.000948454,0.033185395,-0.061083184,-0.026803342,-0.008467139,0.028271647,0.000559369,-0.011793556,0.013846173,0.05134253,-0.023249712,-0.021494388,0.015303668,-0.032117888,0.002593348,0.002296427
236,20210401,4993.3,5162.1,5535,5661,5750.7,5388.2,66314.3,17438.6,14943.8,21715,525,466.8,2308.4,6602.3,9206.8,8901.9,9392,8872.5,13508.3,7804.2,3538.2,4118.2,7461.7,7212.6,5907.8,7225,916.7,567.5,652.5,739.2,764.2,1440,1926,468.6,428.3,2292.3,4059.8,2534.5,2735.7,15502,22.9,5303.9,3363.6,9375.6,2182.4,2462.5,32500,13496.9,6130.8,4034.3,0.045629685,0.05080916,0.072071898,0.074458595,0.02427686,0.061860749,0.003217774,0.009557993,-0.011123684,-0.001324515,0.029411765,0.014341591,0.031364489,0.05977624,0.079824541,-0.004339705,-0.003659895,0.015880831,-0.007268211,0.003755627,-0.04561271,0.041922834,-0.01267615,-0.012892101,-0.022761108,0.006085249,-0.035052632,0.079718417,0.078512397,0.074262462,0.071658954,0,-0.049358342,0.006875806,0.026114039,0.005615267,-0.003998921,-0.001418384,-0.025817249,-0.004047543,-0.119230769,-0.008468556,0.019581691,-0.010490765,-0.007684263,0.01450171,0.022012579,-0.015507495,-0.004998702,-0.034994977,0.054851158,8.19E-05,0.021908727,-0.007655664,0.044849933,-0.002688308,-0.019236312,0.009610008,-0.018500391,0.011607451,0.009246783
237,20210402,5020.9,5216.5,5560.3,5644.7,5869.3,5472.3,67109.6,17893.8,14837.6,21631.4,538.6,491.8,2351.7,6784.7,9360.2,8655.9,9211.1,8833.8,12742.9,7682.1,3381.5,4323.5,7769.6,7531.7,6055.9,7225,900,579.3,664.3,750.7,775.7,1461.4,1943.1,474.9,436,2342,4040.5,2535.8,2777.6,15589.4,23.4,5217.1,3369.5,9126.9,2176.2,2462.5,33357.1,13065.4,6061.4,3958.7,0.005527407,0.010538347,0.004570912,-0.00287935,0.020623576,0.015608181,0.011992888,0.026103013,-0.007106626,-0.003849873,0.025904762,0.053556127,0.018757581,0.027626736,0.016661598,-0.02763455,-0.019261073,-0.004361792,-0.05666146,-0.015645422,-0.044288056,0.049851877,0.041264055,0.044242021,0.025068553,0,-0.018217519,0.020792952,0.018084291,0.015557359,0.015048417,0.014861111,0.008878505,0.013444302,0.017978053,0.021681281,-0.004753929,0.000512922,0.015316007,0.005637982,0.021834061,-0.016365316,0.001754073,-0.026526302,-0.002840909,0,0.026372308,-0.031970304,-0.011319893,-0.01873931,0.008998179,0.00678485,0.001894251,0.019356408,0.011021102,0.015495535,-0.000323813,0.0078438,-0.020676503,0.006064591,0.005599312
238,20210403,5119.2,5352.1,5649.7,5794.5,5916.3,5465.2,70406,18413.4,15156,21762.5,563.1,493.3,2433.9,7291,10151.5,8502.5,9050.7,9024.2,12098.1,7600,3270.6,4216.4,7928.2,7698.9,6110.3,7225,900,628.1,713.8,805,830,1556.7,2119.8,479.5,443.9,2374,4026.8,2535.4,2803.3,15988.8,22.8,5216.3,3516.8,8808.3,2210.9,2487.5,35250,13419.7,5967.5,3813.8,0.019578163,0.025994441,0.016078269,0.026538169,0.008007769,-0.001297443,0.049119649,0.029037991,0.021458996,0.006060634,0.045488303,0.00305002,0.034953438,0.074623786,0.084538792,-0.017722016,-0.017413773,0.021553578,-0.050600727,-0.010687182,-0.032796096,-0.024771597,0.020412891,0.022199503,0.008982975,0,0,0.0842396,0.074514527,0.07233249,0.070001289,0.065211441,0.090937162,0.00968625,0.018119266,0.013663535,-0.003390669,-0.000157741,0.009252592,0.025619973,-0.025641026,-0.000153342,0.043715685,-0.0349078,0.015945226,0.010152284,0.05674654,0.027117425,-0.015491471,-0.036602925,0.015816561,0.026419318,0.016778422,-0.000995387,0.061049891,0.033101553,0.001792209,0.027614683,-0.008325657,0.018665977,0.019250177
239,20210501,5684.5,5929.1,6121.2,6293.1,6162.2,5766.9,74607.7,19656.1,15410,22303.3,575,490.3,2493.5,7866.7,10364.3,8623.8,9162.8,9381.7,12088.3,7466.7,3329.1,4265,7979.9,7746.3,6133.7,7233.3,1000,681.7,801.7,861.7,886.7,1668.8,2376.8,487.9,448.9,2430,4021.2,2530.5,2818.4,16298.7,20.1,5253.3,3631.7,8805.6,2226.7,2512.5,37833.3,13917.3,5955,3829.8,0.110427411,0.10780815,0.083455759,0.086047114,0.041563139,0.055203835,0.059678152,0.067488894,0.016759039,0.024850086,0.021133014,-0.006081492,0.024487448,0.078960362,0.020962419,0.014266392,0.012385782,0.0396157,-0.000810045,-0.017539474,0.017886626,0.011526421,0.006521026,0.006156724,0.003829599,0.001148789,0.111111111,0.08533673,0.123143738,0.070434783,0.068313253,0.072011306,0.121237853,0.017518248,0.011263798,0.02358888,-0.001390682,-0.001932634,0.005386509,0.019382318,-0.118421053,0.00709315,0.032671747,-0.000306529,0.007146411,0.010050251,0.073285106,0.037079815,-0.00209468,0.004195291,0.080750901,0.042194043,0.018738011,0.007844864,0.08839182,0.043402195,-0.007189647,0.03016059,0.013060142,0.033276712,0.035261435
240,20210502,5857.3,6178.4,6369.5,6457.5,6835.6,6130.9,74953.5,19702.1,15262.5,22421.3,585,485.3,2646.1,8131.6,10682.2,8561.8,9083.7,9374.8,12136.3,7465.6,3729.5,4200.3,8046.5,7807.7,6262.8,7266.7,1175,733.1,821.9,913.1,938.1,1775,2624.5,487.9,450.2,2619,4014.5,2528.6,2826.9,16303.6,18.5,5308.3,3598.1,8779.2,2347.3,2512.5,40000,13112.5,5935,3933.1,0.030398452,0.042046854,0.040563942,0.02612385,0.109279154,0.063118833,0.00463491,0.00234024,-0.009571707,0.005290697,0.017391304,-0.010197838,0.061199118,0.033673586,0.030672597,-0.007189406,-0.008632732,-0.000735474,0.003970782,-0.000147321,0.120272746,-0.015169988,0.008345969,0.007926365,0.021047655,0.004617533,0.175,0.075399736,0.025196458,0.05964953,0.057967746,0.063638543,0.104215752,0,0.002895968,0.077777778,-0.001666169,-0.00075084,0.003015896,0.000300637,-0.07960199,0.01046961,-0.009251866,-0.002998092,0.054160866,0,0.057269654,-0.057827308,-0.003358522,0.026972688,0.051921847,0.000673535,0.012000462,0.024506713,0.076142002,0.046222374,-0.010060352,0.037143507,-0.011404381,0.024394924,0.025238412
241,20210503,5058.6,5361.8,5607.2,5608.5,6445.8,5486.6,72253.1,18571.4,15268.1,22544.3,600,501.3,2607.6,7623.6,10026.4,8306,8780.7,9131.9,12015.7,7389.3,3701.2,4083.4,8099.4,7856.4,6367.2,7266.7,1350,680.7,770.7,860.7,885.7,1950,2761.5,482.3,446.1,2782.2,4014.5,2570.3,2833.6,16188.3,17.8,5278.6,3545,8695.7,2454.3,2512.5,43785.7,13148.4,5682.9,4064.8,-0.136359756,-0.132170141,-0.119679724,-0.131475029,-0.057024987,-0.105090607,-0.03602767,-0.057389821,0.000366912,0.005485855,0.025641026,0.032969297,-0.014549715,-0.06247233,-0.061391848,-0.029876895,-0.033356452,-0.025909886,-0.009937131,-0.01022021,-0.007588149,-0.027831345,0.006574287,0.006237432,0.01666986,0,0.14893617,-0.071477288,-0.062294683,-0.057386924,-0.055857584,0.098591549,0.052200419,-0.011477762,-0.009107064,0.06231386,0,0.016491339,0.002370087,-0.007072058,-0.037837838,-0.005595012,-0.014757789,-0.009511117,0.045584288,0,0.0946425,0.002737846,-0.042476832,0.033485037,-0.113633374,-0.021891181,-0.018910414,-0.000989652,8.52E-05,0.023482364,-0.006989048,0.046742263,-0.00208465,-0.015838118,-0.010465387
242,20210601,5108.1,5425.2,5588.9,5673.6,6278.7,5451.3,72121.6,18585.4,15117.9,22770,600,516.6,2431.5,7767.5,9468.3,8199.4,8677.3,9170,11740,7412.5,3797.7,4093.4,8189.2,7949,6486,7266.7,1262.5,698.1,788.1,878.1,903.1,1950,2641.9,469.9,437,2847.2,3999.5,2526.4,2828.1,16301.4,15.8,5261.2,3581.6,8385.4,2674.2,2601.6,47656.3,12700.2,5515.9,4072.2,0.009785316,0.011824387,-0.003263661,0.011607382,-0.025923857,-0.006433857,-0.001819991,0.000753847,-0.009837504,0.0100114,0,0.030520646,-0.067533364,0.018875597,-0.05566305,-0.012834096,-0.011775827,0.004172188,-0.02294498,0.003139675,0.026072625,0.00244894,0.011087241,0.011786569,0.018658123,0,-0.064814815,0.025561922,0.022576878,0.020216103,0.019645478,0,-0.043309795,-0.025710139,-0.020399014,0.023362806,-0.003736455,-0.017079718,-0.001940994,0.006986527,-0.112359551,-0.003296329,0.010324401,-0.035684304,0.089597849,0.035462687,0.088398724,-0.034087798,-0.029386405,0.001820508,-0.000400715,-0.000223062,-0.011404321,0.011675583,0.003864261,-0.016514035,-0.019598303,0.071153086,-0.020551232,-0.001902754,0.00200014
243,20210602,5075.1,5412.5,5524.1,5666.8,6139.7,5400.6,69363,18820,15153.2,22560,640,516.5,2389.5,7694,8898.8,8120.7,8587.5,9144.3,11920,7495,3809.9,4096.1,8290,8049.4,6555.4,7269.7,1300,709,799,889,914,1950,2626.8,459.3,427.5,2856.9,3980.1,2532.5,2818.3,16278.9,13.9,5259.3,3473.9,8240,2724.8,2686.3,47750,12306.2,5412.5,4097.6,-0.006460328,-0.002340928,-0.01159441,-0.001198534,-0.022138341,-0.009300534,-0.03824929,0.012622811,0.00233498,-0.009222661,0.066666667,-0.000193573,-0.017273288,-0.009462504,-0.060148073,-0.009598263,-0.010348841,-0.002802617,0.015332198,0.011129848,0.003212471,0.000659598,0.012308895,0.01263052,0.010699969,0.000412842,0.02970297,0.015613809,0.013830732,0.012413165,0.012069538,0,-0.005715583,-0.022557991,-0.02173913,0.003406856,-0.004850606,0.002414503,-0.003465224,-0.00138025,-0.120253165,-0.000361134,-0.03007036,-0.017339662,0.018921547,0.032556888,0.001966162,-0.031023133,-0.018745808,0.006237415,-0.008838846,-0.00812854,-0.001669845,0.006654049,0.013938369,-0.011651462,-0.021913237,0.017814866,-0.014510509,-0.003813797,-0.003145017
244,20210603,4883.9,5233,5372.5,5499.9,6047.8,5289.3,68032.3,18735.4,15311.6,21915,649.4,534.2,2396.7,8181.4,9127.6,8375.7,8656.9,8968.3,12249.4,7671.9,3795.4,4121.1,8329.6,8089.9,6546.8,7279.2,1343.8,721.9,811.9,901.9,926.9,2036.3,2640.6,454.6,413.3,2867.4,3964.3,2546.4,2753,16356.2,13.9,5239.2,3418.1,8233.3,2795.6,2768.8,48250,12591.3,5366.9,4124.7,-0.037674134,-0.033163972,-0.027443384,-0.029452248,-0.014968158,-0.020608821,-0.01918458,-0.004495218,0.010453238,-0.028590426,0.0146875,0.034269119,0.003013183,0.063348063,0.025711332,0.031401234,0.008081514,-0.019246963,0.027634228,0.023602402,-0.003805874,0.006103367,0.00477684,0.005031431,-0.001311896,0.001306794,0.033692308,0.01819464,0.016145181,0.014510686,0.014113786,0.04425641,0.00525354,-0.010232963,-0.033216374,0.003675312,-0.00396975,0.005488648,-0.023169996,0.004748478,0,-0.003821801,-0.016062639,-0.000813107,0.025983558,0.030711387,0.010471204,0.023167184,-0.008424942,0.006613627,-0.027218453,-0.010454246,0.021250161,0.002016777,0.023485502,-0.008630121,-0.004700021,0.022388717,0.007118623,0.003535779,0.002806326
